customer_id,Final_Cluster
11720,Promotions
41057,Parents
18713,Promotions
36483,Promotions
30987,Loyal Customers
43959,Promotions
37719,Parents
4375,Loyal Customers
29531,Parents
44724,Promotions
17246,Promotions
43151,Parents
29662,Promotions
33166,Parents
2803,Parents
9242,Parents
27355,Loyal Customers
25747,Loyal Customers
19334,Promotions
25516,Promotions
46588,Parents
9922,Promotions
2423,Parents
44350,Parents
36625,Loyal Customers
39494,Parents
8368,Promotions
16299,Promotions
27799,Loyal Customers
25466,Promotions
12719,Parents
37942,Loyal Customers
36306,Promotions
16024,Promotions
39686,Promotions
21157,Loyal Customers
34757,Loyal Customers
22979,Parents
16810,Promotions
48276,Parents
35954,Parents
40825,Loyal Customers
220,Loyal Customers
46736,Parents
24612,Promotions
15052,Parents
27800,Promotions
14044,Promotions
42927,Promotions
32746,Promotions
31174,Loyal Customers
12773,Parents
36451,Promotions
12352,Promotions
45831,Parents
22029,Promotions
2947,Loyal Customers
658,Promotions
40840,Parents
38488,Promotions
5272,Parents
13136,Parents
21231,Promotions
28833,Promotions
49329,Parents
17900,Parents
34535,Parents
28866,Parents
6122,Promotions
5362,Promotions
2705,Promotions
24872,Promotions
40628,Promotions
16976,Promotions
8189,Promotions
4327,Promotions
14813,Loyal Customers
44379,Promotions
10405,Promotions
21320,Promotions
8578,Parents
45046,Loyal Customers
6492,Promotions
3152,Loyal Customers
24647,Promotions
37087,Parents
23927,Promotions
6155,Loyal Customers
23111,Promotions
7476,Loyal Customers
36790,Loyal Customers
40270,Promotions
1018,Promotions
16445,Loyal Customers
27287,Loyal Customers
9795,Parents
25767,Loyal Customers
38400,Promotions
29671,Loyal Customers
17380,Promotions
31659,Promotions
39393,Promotions
25094,Loyal Customers
7648,Parents
41574,Parents
43450,Promotions
13318,Parents
11902,Promotions
10270,Promotions
18400,Parents
16772,Parents
22718,Promotions
49848,Parents
34811,Promotions
27463,Promotions
15908,Parents
9029,Parents
31261,Promotions
1297,Promotions
27252,Loyal Customers
19002,Parents
3832,Promotions
44495,Parents
7162,Promotions
22544,Promotions
26619,Loyal Customers
30780,Promotions
40008,Loyal Customers
41430,Promotions
45844,Promotions
16575,Parents
14163,Loyal Customers
26464,Promotions
27034,Parents
6811,Parents
48173,Promotions
32719,Loyal Customers
39684,Parents
20271,Promotions
39528,Parents
14562,Promotions
15474,Parents
15290,Parents
9276,Parents
30750,Loyal Customers
18528,Promotions
6150,Parents
5912,Parents
35663,Parents
29931,Loyal Customers
34991,Parents
7545,Promotions
35006,Promotions
19483,Loyal Customers
27579,Promotions
30659,Loyal Customers
36544,Promotions
28719,Loyal Customers
37264,Promotions
22211,Loyal Customers
12307,Loyal Customers
31384,Promotions
11311,Parents
2430,Promotions
8701,Promotions
5519,Parents
14429,Parents
36259,Parents
4835,Loyal Customers
12945,Promotions
48013,Loyal Customers
20962,Promotions
14721,Promotions
34579,Promotions
38398,Parents
26648,Loyal Customers
20204,Promotions
47269,Parents
42128,Promotions
7032,Promotions
44483,Parents
35959,Parents
11986,Promotions
15324,Parents
40099,Promotions
17802,Promotions
4608,Promotions
16882,Promotions
35290,Parents
13290,Loyal Customers
8199,Promotions
9479,Loyal Customers
11429,Parents
31307,Parents
42882,Parents
1023,Parents
12302,Promotions
7008,Promotions
11990,Loyal Customers
43534,Parents
42171,Parents
11823,Promotions
37869,Parents
28747,Promotions
4501,Loyal Customers
45370,Promotions
32531,Parents
2031,Loyal Customers
45336,Promotions
11566,Parents
17604,Promotions
5932,Loyal Customers
2647,Promotions
20218,Parents
22070,Promotions
33522,Parents
33903,Parents
26646,Loyal Customers
22329,Promotions
33385,Promotions
5943,Loyal Customers
23112,Parents
11175,Promotions
5963,Parents
14922,Promotions
11320,Promotions
25003,Promotions
9202,Promotions
14307,Promotions
46356,Promotions
22848,Promotions
9924,Promotions
13474,Loyal Customers
8167,Loyal Customers
28085,Loyal Customers
2389,Promotions
15040,Parents
47032,Promotions
21250,Parents
16217,Parents
40445,Loyal Customers
19986,Loyal Customers
29909,Promotions
45325,Promotions
27169,Promotions
15651,Promotions
23321,Promotions
31052,Promotions
15715,Promotions
29798,Promotions
15600,Loyal Customers
48307,Promotions
7267,Promotions
1099,Loyal Customers
13441,Promotions
3480,Loyal Customers
36488,Loyal Customers
20062,Promotions
15705,Loyal Customers
36535,Promotions
39951,Parents
22585,Parents
2634,Loyal Customers
33872,Promotions
1381,Promotions
10510,Promotions
18579,Promotions
45103,Loyal Customers
12834,Loyal Customers
47520,Parents
737,Promotions
2041,Promotions
19679,Promotions
28259,Parents
47142,Loyal Customers
28370,Parents
47481,Loyal Customers
2604,Parents
15344,Promotions
17929,Loyal Customers
23873,Loyal Customers
27539,Parents
47321,Loyal Customers
12139,Promotions
7279,Parents
32707,Promotions
4508,Parents
39396,Parents
44086,Promotions
22758,Promotions
45233,Promotions
22232,Promotions
24623,Promotions
24849,Loyal Customers
29165,Parents
2469,Promotions
20283,Loyal Customers
34474,Promotions
20933,Promotions
30687,Promotions
10921,Promotions
40685,Parents
30657,Promotions
29754,Parents
8003,Parents
43998,Parents
38580,Parents
12376,Parents
24170,Loyal Customers
3068,Promotions
37409,Promotions
977,Loyal Customers
27491,Parents
41550,Parents
17358,Parents
25124,Promotions
28246,Loyal Customers
38163,Parents
8192,Promotions
7670,Promotions
7772,Parents
28409,Loyal Customers
30016,Promotions
46730,Promotions
29305,Promotions
6390,Loyal Customers
39540,Parents
6552,Promotions
42668,Loyal Customers
22162,Parents
3547,Promotions
9854,Loyal Customers
5186,Parents
45016,Loyal Customers
26147,Loyal Customers
11066,Loyal Customers
24418,Loyal Customers
5945,Parents
15901,Promotions
25206,Loyal Customers
4456,Promotions
35586,Parents
45782,Loyal Customers
43317,Promotions
7512,Parents
6977,Parents
15493,Parents
34807,Parents
12865,Loyal Customers
21139,Promotions
8355,Parents
3055,Loyal Customers
1263,Parents
35433,Promotions
2998,Promotions
36512,Promotions
1092,Parents
35666,Parents
44184,Parents
5954,Promotions
35946,Promotions
39830,Promotions
24335,Parents
11443,Parents
23866,Parents
7466,Parents
15446,Parents
30116,Promotions
15197,Parents
32683,Promotions
31563,Loyal Customers
44035,Promotions
26455,Parents
1031,Loyal Customers
22949,Promotions
35233,Parents
29053,Parents
33489,Parents
12473,Promotions
8119,Loyal Customers
9531,Promotions
26567,Loyal Customers
13872,Promotions
21845,Loyal Customers
35534,Promotions
40613,Parents
11281,Parents
40016,Parents
20379,Promotions
19450,Loyal Customers
4210,Parents
6410,Parents
33795,Promotions
12120,Parents
16166,Parents
42580,Promotions
7967,Promotions
34993,Promotions
21021,Loyal Customers
10515,Promotions
6501,Loyal Customers
42439,Parents
44395,Promotions
31537,Promotions
22210,Parents
39183,Promotions
14117,Parents
10161,Loyal Customers
5547,Promotions
18942,Loyal Customers
46891,Parents
2303,Promotions
28946,Loyal Customers
15256,Promotions
31464,Parents
9417,Promotions
36399,Loyal Customers
23965,Loyal Customers
17281,Parents
26041,Loyal Customers
21237,Parents
43643,Promotions
49193,Promotions
38421,Promotions
13031,Parents
38153,Parents
41389,Promotions
46407,Parents
34244,Promotions
26821,Parents
42435,Promotions
30672,Promotions
18353,Promotions
12853,Loyal Customers
33780,Promotions
29889,Parents
15117,Promotions
31680,Promotions
49956,Parents
33640,Promotions
1691,Promotions
18558,Parents
6618,Promotions
39486,Promotions
42760,Promotions
32688,Parents
45570,Parents
42825,Parents
2060,Promotions
4579,Parents
32079,Promotions
16401,Parents
22565,Parents
30192,Parents
44381,Promotions
29309,Parents
44718,Loyal Customers
10655,Loyal Customers
35583,Promotions
23899,Loyal Customers
14241,Promotions
8328,Loyal Customers
27012,Loyal Customers
16940,Promotions
15309,Promotions
44680,Promotions
31353,Loyal Customers
2913,Loyal Customers
30368,Promotions
10301,Promotions
24330,Promotions
1041,Parents
3889,Parents
6364,Promotions
26702,Loyal Customers
44444,Loyal Customers
10157,Parents
40239,Promotions
15652,Loyal Customers
27065,Parents
43718,Loyal Customers
43422,Parents
37833,Promotions
15954,Loyal Customers
6029,Parents
14888,Loyal Customers
2711,Parents
10551,Promotions
26055,Parents
25243,Loyal Customers
10109,Promotions
32273,Loyal Customers
20127,Parents
38070,Promotions
11470,Loyal Customers
1320,Parents
10401,Promotions
16053,Promotions
31020,Promotions
30677,Parents
28328,Loyal Customers
3507,Promotions
16454,Loyal Customers
46254,Promotions
30748,Promotions
5861,Promotions
42923,Loyal Customers
25165,Loyal Customers
37338,Promotions
29374,Promotions
3454,Loyal Customers
25615,Promotions
17651,Promotions
44916,Parents
11095,Promotions
21859,Parents
22304,Promotions
46394,Loyal Customers
43502,Parents
4858,Promotions
25371,Parents
6973,Promotions
6031,Promotions
34042,Loyal Customers
45261,Promotions
2432,Parents
29908,Parents
24572,Promotions
15131,Loyal Customers
36398,Loyal Customers
41627,Promotions
1921,Promotions
14842,Loyal Customers
16921,Promotions
34776,Promotions
4071,Parents
39722,Promotions
12950,Promotions
31290,Promotions
2620,Loyal Customers
24310,Promotions
22583,Promotions
36812,Promotions
43841,Promotions
8742,Promotions
19751,Promotions
37400,Loyal Customers
11722,Parents
377,Loyal Customers
23595,Loyal Customers
45209,Promotions
40397,Promotions
41776,Promotions
36678,Parents
16444,Loyal Customers
30331,Promotions
2909,Promotions
29371,Loyal Customers
42757,Loyal Customers
6907,Loyal Customers
47218,Loyal Customers
338,Loyal Customers
17345,Loyal Customers
11403,Promotions
41899,Parents
27841,Promotions
19047,Loyal Customers
46149,Parents
16707,Promotions
43618,Promotions
40810,Parents
9232,Loyal Customers
47101,Loyal Customers
20150,Promotions
49781,Parents
1793,Promotions
216,Parents
47368,Parents
23528,Parents
10564,Promotions
15911,Parents
7875,Parents
10098,Promotions
39920,Loyal Customers
38316,Promotions
26163,Promotions
17778,Promotions
11871,Parents
3928,Promotions
44093,Promotions
11451,Parents
15437,Parents
19019,Promotions
39711,Parents
39331,Parents
17676,Parents
17016,Loyal Customers
4047,Loyal Customers
45822,Promotions
32506,Loyal Customers
31107,Promotions
46415,Loyal Customers
31546,Loyal Customers
40556,Parents
23748,Loyal Customers
26882,Promotions
34423,Parents
30393,Promotions
20382,Promotions
44273,Promotions
4385,Promotions
44177,Promotions
39350,Promotions
42044,Parents
10418,Parents
798,Promotions
21857,Promotions
49901,Parents
37186,Promotions
28245,Promotions
26273,Promotions
39212,Loyal Customers
17479,Loyal Customers
7626,Promotions
38702,Parents
2629,Loyal Customers
1629,Loyal Customers
43498,Parents
17861,Promotions
30668,Parents
37068,Promotions
28750,Promotions
8263,Loyal Customers
26297,Loyal Customers
23717,Parents
32614,Promotions
44425,Loyal Customers
43336,Parents
32470,Parents
13020,Parents
13327,Promotions
18568,Parents
28416,Parents
8396,Promotions
14086,Promotions
161,Loyal Customers
44607,Parents
34854,Promotions
23128,Promotions
27840,Parents
13062,Promotions
25856,Promotions
11877,Promotions
14201,Loyal Customers
30249,Promotions
38436,Parents
43517,Parents
16193,Promotions
35135,Parents
37728,Promotions
22992,Parents
24998,Parents
37404,Loyal Customers
44046,Promotions
46851,Loyal Customers
21972,Promotions
16526,Promotions
12603,Promotions
3368,Promotions
15506,Promotions
46713,Promotions
13995,Parents
29577,Parents
48365,Parents
21528,Parents
19484,Promotions
13294,Promotions
2038,Promotions
27695,Parents
45116,Promotions
24517,Parents
24383,Parents
31457,Promotions
36281,Loyal Customers
35360,Loyal Customers
24859,Promotions
43516,Promotions
26335,Promotions
22288,Promotions
5004,Parents
10,Promotions
2086,Promotions
8187,Parents
45386,Promotions
17432,Loyal Customers
2287,Promotions
35696,Loyal Customers
779,Promotions
7892,Promotions
39337,Parents
29617,Promotions
25115,Promotions
27790,Promotions
46930,Promotions
4796,Promotions
12666,Promotions
23415,Promotions
37149,Loyal Customers
37018,Loyal Customers
23763,Loyal Customers
4721,Parents
39564,Parents
23175,Promotions
19183,Parents
42481,Parents
25146,Parents
26665,Promotions
13403,Parents
20247,Promotions
3810,Parents
23559,Parents
35045,Parents
6017,Promotions
5697,Promotions
21575,Promotions
41779,Loyal Customers
25873,Promotions
24492,Promotions
31152,Loyal Customers
22267,Loyal Customers
48262,Loyal Customers
15515,Promotions
3048,Promotions
35732,Promotions
26174,Loyal Customers
39369,Loyal Customers
24069,Loyal Customers
32480,Loyal Customers
36838,Loyal Customers
49004,Promotions
2025,Promotions
25227,Promotions
35020,Promotions
6678,Parents
16510,Promotions
32934,Promotions
20643,Promotions
14432,Loyal Customers
12530,Promotions
38695,Parents
18146,Loyal Customers
37802,Promotions
160,Loyal Customers
18670,Parents
33800,Parents
41708,Parents
21661,Loyal Customers
10734,Promotions
25147,Promotions
6939,Parents
33117,Loyal Customers
14976,Parents
22881,Promotions
47118,Loyal Customers
47954,Promotions
18306,Loyal Customers
17272,Parents
49209,Promotions
2759,Promotions
7899,Loyal Customers
23309,Loyal Customers
49842,Promotions
9780,Promotions
649,Parents
34187,Promotions
17770,Parents
37421,Parents
34764,Parents
48163,Loyal Customers
45634,Promotions
9255,Promotions
35687,Parents
39327,Loyal Customers
34773,Loyal Customers
23991,Parents
25039,Promotions
421,Parents
47631,Loyal Customers
2314,Promotions
27208,Promotions
33355,Parents
3703,Parents
18351,Parents
1160,Parents
16552,Loyal Customers
23878,Promotions
27294,Parents
32093,Promotions
21418,Promotions
12146,Promotions
43979,Loyal Customers
29014,Promotions
527,Promotions
34172,Loyal Customers
37572,Loyal Customers
1616,Promotions
23429,Promotions
11155,Loyal Customers
5758,Promotions
18542,Parents
43409,Promotions
31929,Parents
39303,Loyal Customers
1734,Promotions
10025,Promotions
26300,Promotions
944,Parents
10684,Promotions
20828,Loyal Customers
19662,Parents
2420,Parents
598,Promotions
36337,Parents
27063,Parents
19347,Parents
31159,Promotions
48125,Parents
24638,Promotions
38672,Promotions
40791,Promotions
13041,Parents
339,Promotions
34685,Promotions
3986,Loyal Customers
17254,Loyal Customers
8467,Promotions
3715,Promotions
29274,Promotions
40484,Promotions
32612,Parents
36097,Promotions
30903,Loyal Customers
27398,Promotions
14209,Loyal Customers
11525,Parents
24642,Promotions
7078,Promotions
27947,Promotions
35087,Promotions
30049,Promotions
7826,Promotions
18534,Loyal Customers
8640,Parents
46665,Promotions
32443,Promotions
13715,Loyal Customers
16084,Parents
888,Promotions
8512,Loyal Customers
46824,Promotions
2756,Promotions
32922,Parents
42634,Promotions
25984,Loyal Customers
22767,Loyal Customers
6362,Promotions
12313,Loyal Customers
33303,Loyal Customers
19025,Promotions
38211,Promotions
46500,Parents
30602,Promotions
34371,Loyal Customers
48737,Parents
5140,Loyal Customers
15434,Promotions
5717,Loyal Customers
27638,Promotions
33573,Loyal Customers
29513,Promotions
18847,Promotions
36945,Parents
22477,Promotions
18041,Loyal Customers
49817,Loyal Customers
40015,Loyal Customers
4025,Promotions
5383,Promotions
37120,Parents
1171,Loyal Customers
32120,Loyal Customers
144,Promotions
31252,Parents
27478,Loyal Customers
15039,Loyal Customers
21582,Promotions
24608,Parents
26969,Loyal Customers
13438,Loyal Customers
43588,Parents
28111,Parents
12496,Parents
7215,Parents
23167,Promotions
27887,Promotions
4144,Promotions
466,Promotions
44203,Parents
46305,Promotions
29720,Loyal Customers
32248,Promotions
19581,Parents
39246,Parents
44158,Promotions
14723,Promotions
34519,Promotions
41959,Promotions
6900,Loyal Customers
15092,Parents
1895,Parents
24621,Parents
22271,Promotions
22103,Parents
20478,Loyal Customers
916,Promotions
7404,Promotions
40223,Promotions
47847,Promotions
12768,Promotions
42569,Promotions
9539,Promotions
46261,Loyal Customers
16344,Parents
20938,Promotions
34640,Loyal Customers
17290,Loyal Customers
25518,Loyal Customers
31924,Promotions
8829,Loyal Customers
34574,Parents
36574,Promotions
18733,Promotions
43783,Promotions
23883,Parents
19389,Parents
33188,Promotions
7384,Loyal Customers
46219,Promotions
27998,Promotions
41392,Loyal Customers
37681,Promotions
25582,Promotions
44834,Loyal Customers
5993,Promotions
21477,Loyal Customers
7141,Promotions
6132,Loyal Customers
40755,Promotions
40951,Parents
36223,Parents
24762,Loyal Customers
21355,Promotions
17597,Promotions
20597,Promotions
27978,Promotions
48132,Promotions
14372,Promotions
37042,Promotions
18221,Promotions
14979,Loyal Customers
28049,Promotions
37288,Parents
30789,Parents
48587,Loyal Customers
26330,Parents
45554,Promotions
214,Parents
23749,Parents
34176,Parents
2073,Promotions
37276,Promotions
17540,Promotions
31328,Loyal Customers
24480,Promotions
7736,Promotions
37793,Parents
35967,Promotions
33665,Parents
48997,Loyal Customers
33500,Promotions
754,Parents
12535,Promotions
20880,Promotions
23127,Parents
25338,Loyal Customers
23981,Parents
6109,Loyal Customers
10587,Parents
25709,Parents
26638,Loyal Customers
47336,Promotions
35973,Promotions
33313,Promotions
14650,Promotions
27909,Loyal Customers
36497,Promotions
23938,Promotions
18379,Promotions
11193,Promotions
6844,Parents
30127,Parents
29261,Loyal Customers
29843,Promotions
22085,Promotions
44041,Promotions
47005,Loyal Customers
34129,Promotions
11377,Promotions
8753,Promotions
21198,Promotions
3657,Parents
47046,Loyal Customers
37237,Parents
1443,Promotions
836,Promotions
40159,Parents
11628,Promotions
7311,Parents
32348,Promotions
39870,Loyal Customers
44284,Parents
14277,Parents
29865,Promotions
35177,Parents
43054,Promotions
42627,Loyal Customers
2797,Promotions
12745,Loyal Customers
9672,Loyal Customers
49057,Parents
43865,Parents
45635,Promotions
17212,Loyal Customers
19935,Promotions
12242,Parents
17611,Promotions
17437,Promotions
33390,Loyal Customers
1551,Promotions
25253,Loyal Customers
14897,Parents
41202,Parents
24039,Parents
20891,Loyal Customers
12121,Promotions
45337,Promotions
30484,Parents
24609,Parents
33323,Promotions
30114,Parents
28705,Loyal Customers
44135,Promotions
3941,Promotions
5381,Promotions
47531,Promotions
25423,Promotions
9936,Promotions
33514,Parents
39720,Promotions
13338,Loyal Customers
46075,Promotions
5466,Promotions
18156,Promotions
820,Parents
7903,Parents
20272,Promotions
26708,Promotions
15806,Promotions
37840,Promotions
47236,Loyal Customers
18297,Parents
33032,Parents
44920,Parents
13324,Loyal Customers
45616,Promotions
28785,Promotions
15002,Loyal Customers
21193,Promotions
12770,Promotions
34760,Parents
13081,Promotions
26797,Promotions
24986,Loyal Customers
44861,Promotions
36474,Parents
9384,Parents
34600,Promotions
17264,Promotions
32810,Loyal Customers
39882,Loyal Customers
16247,Promotions
281,Promotions
32931,Promotions
42006,Parents
37163,Parents
25141,Parents
14215,Parents
33776,Promotions
11857,Parents
39172,Promotions
7047,Loyal Customers
29393,Loyal Customers
36652,Parents
43883,Loyal Customers
49234,Promotions
13490,Loyal Customers
49577,Loyal Customers
5944,Promotions
45032,Promotions
46704,Promotions
6696,Loyal Customers
39632,Promotions
2927,Parents
23096,Promotions
28123,Parents
2155,Promotions
8169,Loyal Customers
19521,Promotions
2316,Loyal Customers
11765,Promotions
6584,Parents
34732,Promotions
15151,Promotions
34094,Promotions
21928,Promotions
14391,Promotions
44836,Parents
26986,Promotions
33536,Promotions
32792,Parents
49582,Promotions
37520,Promotions
12609,Promotions
16623,Promotions
2441,Loyal Customers
39248,Promotions
28458,Loyal Customers
21855,Parents
28666,Promotions
437,Parents
39593,Parents
7253,Loyal Customers
43695,Promotions
46409,Promotions
42929,Loyal Customers
34575,Parents
21066,Loyal Customers
12913,Loyal Customers
32786,Promotions
21983,Parents
11386,Parents
31161,Promotions
16723,Parents
26765,Parents
32350,Promotions
22807,Loyal Customers
46860,Promotions
12786,Loyal Customers
29044,Loyal Customers
11678,Parents
20760,Parents
27743,Promotions
8439,Loyal Customers
29006,Promotions
40880,Promotions
25357,Loyal Customers
30439,Loyal Customers
13799,Promotions
20179,Loyal Customers
22854,Loyal Customers
22315,Parents
6225,Promotions
18706,Parents
6602,Loyal Customers
736,Parents
33143,Promotions
31318,Promotions
46413,Promotions
6298,Parents
36863,Loyal Customers
7468,Promotions
33274,Parents
31500,Promotions
2853,Loyal Customers
25647,Parents
48744,Promotions
28412,Parents
34410,Promotions
5827,Promotions
37966,Parents
49882,Loyal Customers
4768,Promotions
9554,Promotions
19151,Promotions
16130,Loyal Customers
27781,Parents
19727,Promotions
2724,Promotions
7172,Parents
48400,Parents
45640,Promotions
44324,Promotions
12486,Promotions
40432,Promotions
41073,Promotions
3222,Promotions
48145,Promotions
41263,Promotions
49676,Promotions
47143,Promotions
9116,Promotions
36700,Parents
9620,Loyal Customers
18599,Promotions
6135,Promotions
32352,Promotions
43874,Loyal Customers
10940,Promotions
43209,Parents
30365,Promotions
24549,Promotions
24104,Parents
45882,Promotions
42798,Parents
372,Promotions
20166,Parents
32200,Parents
38965,Loyal Customers
46625,Parents
44978,Loyal Customers
15165,Promotions
43339,Parents
49304,Promotions
23603,Promotions
7090,Promotions
19555,Loyal Customers
41087,Loyal Customers
46119,Loyal Customers
9200,Promotions
34072,Promotions
16530,Loyal Customers
6523,Promotions
24953,Loyal Customers
26713,Promotions
37851,Parents
20147,Promotions
45281,Parents
35489,Promotions
3497,Parents
4867,Promotions
19204,Loyal Customers
20965,Loyal Customers
35426,Parents
19132,Loyal Customers
23908,Promotions
39091,Promotions
20736,Promotions
28930,Promotions
14021,Loyal Customers
38854,Promotions
28198,Promotions
29102,Promotions
28143,Parents
24051,Promotions
46058,Promotions
33039,Promotions
48100,Promotions
2557,Promotions
46659,Promotions
22047,Loyal Customers
40940,Promotions
11304,Parents
34090,Promotions
12655,Parents
1883,Parents
4279,Promotions
15476,Loyal Customers
15462,Promotions
43714,Promotions
39455,Promotions
44828,Promotions
41448,Promotions
47417,Loyal Customers
12852,Promotions
28126,Promotions
6714,Promotions
1771,Parents
6361,Loyal Customers
1259,Parents
37801,Parents
41565,Promotions
34657,Promotions
42130,Parents
445,Loyal Customers
22750,Parents
41086,Promotions
43803,Promotions
31412,Parents
49594,Loyal Customers
31813,Promotions
3727,Promotions
45626,Promotions
13287,Promotions
25637,Promotions
36487,Parents
25810,Promotions
26089,Promotions
41292,Promotions
26833,Parents
21363,Parents
46246,Promotions
2856,Promotions
23144,Promotions
34037,Parents
48766,Promotions
41151,Parents
443,Parents
2811,Parents
7536,Promotions
23184,Parents
23645,Parents
8483,Parents
33728,Promotions
26188,Promotions
40058,Loyal Customers
43955,Parents
22593,Promotions
45178,Loyal Customers
34346,Loyal Customers
19768,Promotions
21833,Parents
33952,Loyal Customers
8280,Promotions
20248,Promotions
22909,Parents
35629,Promotions
97,Promotions
18413,Promotions
8936,Loyal Customers
958,Promotions
6237,Parents
45188,Promotions
42490,Promotions
22915,Parents
42967,Promotions
49245,Promotions
31268,Promotions
44653,Promotions
40156,Promotions
3091,Parents
17304,Loyal Customers
35656,Promotions
4743,Parents
15419,Loyal Customers
3023,Promotions
48440,Parents
23797,Promotions
29581,Promotions
42857,Parents
5066,Promotions
8253,Promotions
4687,Loyal Customers
49074,Parents
12389,Parents
12177,Promotions
26312,Loyal Customers
34700,Promotions
1064,Parents
7681,Loyal Customers
30762,Promotions
21255,Promotions
24927,Parents
20724,Promotions
14168,Parents
6490,Promotions
22165,Promotions
48305,Promotions
45272,Parents
44627,Parents
35867,Parents
5561,Promotions
23626,Promotions
40720,Promotions
4859,Loyal Customers
17319,Loyal Customers
13537,Promotions
4874,Parents
42105,Promotions
16278,Parents
48390,Promotions
5497,Parents
46396,Loyal Customers
16856,Parents
28511,Parents
28061,Promotions
44071,Promotions
49827,Parents
1498,Promotions
627,Promotions
22766,Parents
38027,Parents
17133,Parents
14211,Loyal Customers
11105,Parents
47634,Promotions
26264,Loyal Customers
12532,Loyal Customers
43523,Parents
12973,Promotions
28690,Parents
34193,Parents
42813,Parents
40066,Loyal Customers
46675,Promotions
48227,Promotions
2184,Promotions
21961,Parents
14106,Parents
49321,Loyal Customers
15096,Promotions
13274,Promotions
5842,Promotions
26525,Promotions
30567,Parents
29675,Parents
11109,Parents
27448,Parents
653,Parents
35707,Promotions
47944,Promotions
11535,Loyal Customers
17740,Loyal Customers
32718,Loyal Customers
22094,Promotions
12036,Loyal Customers
25627,Parents
42450,Promotions
10615,Loyal Customers
28676,Parents
16563,Loyal Customers
21519,Loyal Customers
15563,Promotions
45398,Promotions
28816,Parents
14072,Parents
29426,Parents
21041,Promotions
14363,Promotions
18160,Promotions
18932,Loyal Customers
29058,Parents
29650,Parents
25670,Promotions
14862,Promotions
29500,Promotions
41733,Loyal Customers
8128,Parents
34718,Parents
27223,Promotions
40853,Parents
1906,Promotions
20955,Promotions
5265,Parents
22556,Loyal Customers
1765,Promotions
23469,Loyal Customers
41477,Loyal Customers
24682,Promotions
10417,Parents
17116,Promotions
3009,Promotions
25489,Loyal Customers
31013,Loyal Customers
27932,Promotions
45925,Promotions
18355,Promotions
48784,Parents
5258,Loyal Customers
3597,Parents
21922,Promotions
42987,Promotions
27913,Promotions
6556,Parents
19060,Promotions
29900,Promotions
41652,Promotions
23794,Promotions
31093,Promotions
19589,Loyal Customers
37293,Promotions
42150,Loyal Customers
40065,Promotions
6738,Promotions
1321,Parents
12636,Loyal Customers
4008,Promotions
15417,Promotions
14507,Promotions
1334,Loyal Customers
48715,Parents
39216,Promotions
7197,Parents
13666,Loyal Customers
14615,Loyal Customers
26724,Promotions
21478,Loyal Customers
16828,Promotions
28422,Promotions
25935,Promotions
5731,Promotions
6179,Promotions
21805,Loyal Customers
22674,Promotions
11952,Promotions
13112,Parents
31802,Promotions
19065,Promotions
46311,Loyal Customers
43033,Promotions
28083,Promotions
42981,Parents
49087,Promotions
23843,Promotions
16041,Promotions
30779,Loyal Customers
35321,Promotions
32835,Promotions
28276,Promotions
5672,Loyal Customers
37182,Loyal Customers
12373,Parents
49239,Promotions
32538,Parents
32097,Loyal Customers
15378,Promotions
38647,Promotions
12045,Promotions
28238,Promotions
5573,Parents
14475,Parents
32232,Promotions
27764,Parents
11521,Promotions
3102,Loyal Customers
13711,Promotions
17028,Promotions
4758,Promotions
233,Promotions
2276,Parents
33299,Promotions
444,Parents
32039,Promotions
37064,Promotions
20896,Loyal Customers
31669,Promotions
6567,Parents
2045,Parents
34462,Promotions
16376,Parents
5341,Promotions
5158,Promotions
24652,Promotions
28737,Parents
44895,Promotions
7714,Loyal Customers
19996,Parents
47836,Parents
7779,Promotions
18007,Promotions
38763,Promotions
28210,Parents
49187,Parents
47222,Parents
25674,Parents
14883,Promotions
6377,Promotions
48782,Promotions
21086,Promotions
49117,Parents
24590,Parents
7649,Loyal Customers
27306,Promotions
47427,Promotions
25229,Promotions
22689,Promotions
3943,Promotions
47620,Promotions
8712,Promotions
35410,Promotions
2529,Loyal Customers
25468,Loyal Customers
9459,Promotions
4390,Parents
42949,Loyal Customers
23836,Loyal Customers
24127,Parents
846,Promotions
40821,Loyal Customers
11548,Parents
48759,Parents
36257,Promotions
16407,Parents
47712,Promotions
6358,Promotions
37178,Parents
12538,Loyal Customers
9217,Loyal Customers
6737,Promotions
28730,Promotions
10481,Promotions
39803,Promotions
10067,Promotions
588,Promotions
47297,Loyal Customers
9279,Loyal Customers
42421,Loyal Customers
40806,Parents
22198,Parents
46321,Promotions
13066,Promotions
5111,Promotions
22483,Promotions
24898,Loyal Customers
20653,Promotions
30152,Promotions
20421,Promotions
21221,Loyal Customers
49285,Promotions
2029,Promotions
42554,Parents
43726,Promotions
41034,Promotions
3515,Loyal Customers
4182,Loyal Customers
17235,Loyal Customers
830,Promotions
6703,Parents
8937,Parents
24893,Loyal Customers
255,Promotions
30917,Loyal Customers
2440,Promotions
23954,Promotions
45617,Promotions
1852,Parents
7567,Promotions
7157,Parents
24809,Loyal Customers
20398,Promotions
8941,Parents
7672,Parents
32887,Loyal Customers
3944,Promotions
32574,Parents
14190,Parents
36129,Promotions
27149,Promotions
7096,Parents
27546,Parents
43819,Promotions
25718,Parents
29376,Loyal Customers
31289,Parents
25018,Loyal Customers
